Distributor_Date,Distributor,TBL_IB_Serial_or_Order,Family,Model,Cylinders,Lean_or_Rich_Burn,Power_BHP,Branch,Branch_Address,Branch_City,Branch_State,Branch_Country,Owner,Owner_Address,Owner_City,Owner_State,Owner_Country,Owner_Post_Code,Site_Name,Site_Address,Site_City,Site_State,Site_Country,Site_Post_Code,Site_Longitude,Site_Latitude,Region,Engine_Market,Driven_Equipment,Driven_Equipment_Model,Engine_Application,Fuel_Type,LC_Model,Notes,Customer_Tag,Status,Duty,EQUIPMENT_STATUS,RPM,LOAD,Hours_per_Year,Engine_Location_Area,Contact_name,Contact_Email,Phone_Number,Distributor_Maintenance_Agreement?  Yes/No,Engine_Hrs_of_Last_Top_Overhaul,Date_Performed,Engine_Hrs_of_Last_Bottom_Overhaul,Date_Performed_Last,Current_Engine_Hours,Date_Verified,Engine_Modified_Yes_No,If_Yes_please_explain_modification,Other_Distributor_Info,Startup_Year,Special_Notes,INSTALLED_AT,MACHINE_DESCRIPTION,MANUFACTURER,OPERATING_PERCENTAJE,COMMENTS_if_any_OWNER,SpecNo,Service_File _No,CP,Cool_Sys,Date_of_Op_Hrs,Engine_Quantity,Sector,Air_Fuel_Ratio,Catalyst,Compressor,Engine_Facility_Name,Generator_Set,HP,Ignition_Type,Last_Maintenance_Date,Overhaul_Date,Packager,Permit_Number,Permit_Year,Turbocharger_Model,Driven_Equipment1,Fuel_Type1,Line ,JFE_Site_No,Area,TBL_IB_Region1,Startup,Ship_Date,Year,GGO_Region,OraclePartyNumber,Field0,Expr1,Expr2,Expr3,Expr4,Field1
,Ferox,C-14201/1,VSG,F11GSI,,,250,,,,,,Wodoci?gi i Kanalizacja Akwa Sp. z o.o.,,,,,,,"Nysa, ul. Dzier?ona 1",Nysa,,Poland,48-300 ,,,Eastern Europe,,Stamford,n/a,,Diesel  ,VSGF11GSI,,,Continuous,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,VSG,F11GSI,C-14201/1
,Ferox,5283701491,VGF,F18GLHCR,,,,,,,,,PGNiG S.A. Oddzia? w Sanoku,,,,,,,"Tulig?owy, Rokietnica ",Rokietnica,,Poland,37-572,,,Eastern Europe,,Ariel Compressor,JGK/2,,Diesel  ,VGFF18GLHCR,,,Continuous,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,VGF,F18GLHCR,5283701491
,Ferox,5283701498,VGF,F18GLHCR,,,,,,,,,PGNiG S.A. Oddzia? w Sanoku,,,,,,,"Tulig?owy, Rokietnica ",Rokietnica,,Poland,32-331,,,Eastern Europe,,Ariel Compressor,JGK/2,,Diesel  ,VGFF18GLHCR,,,Continuous,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,VGF,F18GLHCR,5283701498
,Ferox,5283701479,VGF,F18GLHCR,,,,,,,,,PGNiG S.A. Oddzia? w Sanoku,,,,,,,"Tulig?owy, Rokietnica ",Rokietnica,,Poland,32-332,,,Eastern Europe,,Ariel Compressor,JGK/2,,Diesel  ,VGFF18GLHCR,,,Continuous,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,VGF,F18GLHCR,5283701479
,Ferox,5283700303,APG,16V150LTD,,,,,,,,,BIO-WAT Sp. z o.o.,,,,,,,"?widnica, ul. Metalowców 22",?widnica,,Poland,88-100,,,Eastern Europe,,LEROY SOMER,541-VL12,,Diesel  ,APG16V150LTD,,,Continuous,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,APG,16V150LTD,5283700303
,Ferox,C-81023/1,VGF,P48GL,,,1113,,,,,,EUROPOL GAZ S.A.,,,,,,,"Ciechanów, Lekowo",Regimin,,Poland,06-461,,,Eastern Europe,,Stamford,HC 64 J,,Diesel  ,VGFP48GL,,,Standby,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,10/27/2007 0:00,2007,,,Europe,Europe,Ferox,VGF,P48GL,C-81023/1
,Ferox,C-81024/1,VGF,P48GL,,,1113,,,,,,EUROPOL GAZ S.A.,,,,,,,"Ciechanów, Lekowo",Regimin,,Poland,06-462,,,Eastern Europe,,Stamford,HC 64 J,,Diesel  ,VGFP48GL,,,Standby,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,2007,,,Europe,Europe,Ferox,VGF,P48GL,C-81024/1
,Ferox,C-81021/1,VGF,P48GL,,,1113,,,,,,EUROPOL GAZ S.A.,,,,,,,"Szamotu?y, Emilianowo",Szamotu?y,,Poland,64-500,,,Eastern Europe,,Stamford,HC 64 J,,Diesel  ,VGFP48GL,,,Standby,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,10/27/2007 0:00,2007,,,Europe,Europe,Ferox,VGF,P48GL,C-81021/1
,Ferox,C-81022/1,VGF,P48GL,,,1113,,,,,,EUROPOL GAZ S.A.,,,,,,,"Szamotu?y, Emilianowo",Szamotu?y,,Poland,64-500,,,Eastern Europe,,Stamford,HC 64 J,,Diesel  ,VGFP48GL,,,Standby,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,2007,,,Europe,Europe,Ferox,VGF,P48GL,C-81022/1
,Ferox,5283700549,AT,12VAT,,,3130,,,,,,GAZ SYSTEM S.A. ODDZIAL TARNOW,,,,,,,"Jaros?aw, ul. Krakowska 54",Jaros?aw,,Poland,37-500,,,Eastern Europe,,Ariel Compressor,JGC/3,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,AT,12VAT,5283700549
,Ferox,5283700548,AT,12VAT,,,3130,,,,,,GAZ SYSTEM S.A. ODDZIAL TARNOW,,,,,,,"Jaros?aw, ul. Krakowska 54",Jaros?aw,,Poland,37-500,,,Eastern Europe,,Ariel Compressor,JGC/4,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,AT,12VAT,5283700548
,Ferox,5283700736,AT,12VAT,,,3130,,,,,,GAZ SYSTEM S.A. ODDZIAL TARNOW,,,,,,,"Jaros?aw, ul. Krakowska 54",Jaros?aw,,Poland,37-500,,,Eastern Europe,,Ariel Compressor,JGC/4,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,AT,12VAT,5283700736
,Ferox,5283700759,AT,12VAT,,,3130,,,,,,GAZ SYSTEM S.A. ODDZIAL TARNOW,,,,,,,"Jaros?aw, ul. Krakowska 54",Jaros?aw,,Poland,37-500,,,Eastern Europe,,Ariel Compressor,JGC/4,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,AT,12VAT,5283700759
,Ferox,5283700586,AT,12VAT,,,3130,,,,,,GAZ SYSTEM S.A. ODDZIAL TARNOW,,,,,,,"Jaros?aw, ul. Krakowska 54",Jaros?aw,,Poland,37-500,,,Eastern Europe,,Ariel Compressor,JGC/4,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,AT,12VAT,5283700586
,Ferox,C-81025/1,VGF,P48GL,,,,,,,,,EUROPOL GAZ S.A.,,,,,,,"Zambrów, Grzymaly",Zambrów,,Poland,18-300,,,Eastern Europe,,Stamford,HC 64 J,,Diesel  ,VGFP48GL,,,Standby,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,1/21/2008 0:00,2008,,,Europe,Europe,Ferox,VGF,P48GL,C-81025/1
,Ferox,C-81026/1,VGF,P48GL,,,,,,,,,EUROPOL GAZ S.A.,,,,,,,"Zambrów, Grzymaly",Zambrów,,Poland,18-300,,,Eastern Europe,,Stamford,HC 64 J,,Diesel  ,VGFP48GL,,,Standby,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,1/21/2008 0:00,2008,,,Europe,Europe,Ferox,VGF,P48GL,C-81026/1
,Ferox,5283700485,VGF,F18GLHCR,,,,,,,,,Gaz-System S.A.,,,,,,,Goleniów,Goleniów,,Poland,72-100,,,Eastern Europe,,LEROY SOMER,LSAC47.2LS2C6/4,,Diesel  ,VGFF18GLHCR,,,Standby,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,VGF,F18GLHCR,5283700485
,Ferox,5283700595,AT,12VAT,,,3625,,,,,,PGNiG S.A. Oddzia? w Sanoku,,,,,,,Strachocina,Jurowice,,Poland,38-507,,,Eastern Europe,,Dresser Rand Compressor,5 HOSS 6,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,AT,12VAT,5283700595
,Ferox,5283700628,AT,12VAT,,,3625,,,,,,PGNiG S.A. Oddzia? w Sanoku,,,,,,,Strachocina,Jurowice,,Poland,38-507,,,Eastern Europe,,Dresser Rand Compressor,5 HOSS 6,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,AT,12VAT,5283700628
,Ferox,5283701956,APG,16V150LTD,,,,,,,,,H. Cegielski-Pozna? S.A.,,,,,,,n/a,n/a,,Poland,n/a,,,Eastern Europe,,LEROY SOMER,541-VL12,,Diesel  ,APG16V150LTD,,,Continuous,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,APG,16V150LTD,5283701956
,Ferox,5283701992,APG,16V150LTD,,,,,,,,,H. Cegielski-Pozna? S.A.,,,,,,,n/a,n/a,,Poland,n/a,,,Eastern Europe,,LEROY SOMER,541-VL12,,Diesel  ,APG16V150LTD,,,Continuous,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,APG,16V150LTD,5283701992
,Ferox,5283701990,APG,16V150LTD,,,,,,,,,H. Cegielski-Pozna? S.A.,,,,,,,n/a,n/a,,Poland,n/a,,,Eastern Europe,,LEROY SOMER,541-VL12,,Diesel  ,APG16V150LTD,,,Continuous,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,APG,16V150LTD,5283701990
,Ferox,5283701989,APG,16V150LTD,,,,,,,,,H. Cegielski-Pozna? S.A.,,,,,,,n/a,n/a,,Poland,n/a,,,Eastern Europe,,LEROY SOMER,541-VL12,,Diesel  ,APG16V150LTD,,,Continuous,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,APG,16V150LTD,5283701989
,Ferox,C-13910/1,VHP,L7042GL,,,1480,,,,,,PGNiG S.A. Oddzia? w Zielonej Górze,,,,,,,"?uchlów, Stara Góra",Góra,,Poland,56-200,,,Eastern Europe,,Ariel Compressor,JGD/2,,Diesel  ,VHPL7042GL,,,Continuous,,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,2004,,,Europe,Europe,Ferox,VHP,L7042GL,C-13910/1
,Ferox,C-13911/1,VHP,L7042GL,,,1480,,,,,,PGNiG S.A. Oddzia? w Zielonej Górze,,,,,,,"?uchlów, Stara Góra",Góra,,Poland,56-200,,,Eastern Europe,,Ariel Compressor,JGD/2,,Diesel  ,VHPL7042GL,,,Continuous,,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,VHP,L7042GL,C-13911/1
,Ferox,5283701540,AT,12VAT,,,3625,,,,,,Investgas S.A.,,,,,,,"Kosakowo, ul. Rumska",D?bogórze,,Poland,81-198,,,Eastern Europe,,Cameron,WH 76,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,AT,12VAT,5283701540
,Ferox,5283701489,AT,12VAT,,,3625,,,,,,Investgas S.A.,,,,,,,"Kosakowo, ul. Rumska",D?bogórze,,Poland,81-198,,,Eastern Europe,,Cameron,WH 76,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,AT,12VAT,5283701489
,Ferox,5283701612,AT,12VAT,,,3625,,,,,,Investgas S.A.,,,,,,,"Kosakowo, ul. Rumska",D?bogórze,,Poland,81-198,,,Eastern Europe,,Cameron,WH 76,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,AT,12VAT,5283701612
,Ferox,5283701504,AT,12VAT,,,3625,,,,,,Investgas S.A.,,,,,,,"Kosakowo, ul. Rumska",D?bogórze,,Poland,81-198,,,Eastern Europe,,Cameron,WH 76,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,AT,12VAT,5283701504
,Ferox,C-12074/1,AT,12VAT,,,3130,,,,,,PGNiG S.A. Oddzia? w Odolanowie,,,,,,,"Odolanów, ul. Krotoszy?ska 148",Odolanów,,Poland,63-430,,,Eastern Europe,,Ariel Compressor,JGC/4,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,1999,,,Europe,Europe,Ferox,AT,12VAT,C-12074/1
,Ferox,C-15428/1,AT,12VAT,,,3130,,,,,,PGNiG S.A. Oddzia? w Odolanowie,,,,,,,"Odolanów, ul. Krotoszy?ska 148",Odolanów,,Poland,63-430,,,Eastern Europe,,Ariel Compressor,JGC/4,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,2008,,,Europe,Europe,Ferox,AT,12VAT,C-15428/1
,Ferox,5283700389,AT,12VAT,,,3130,,,,,,PGNiG S.A. Oddzia? w Zielonej Górze,,,,,,,"Bonikowo, Kokorzyn",Ko?cian,,Poland,64-000,,,Eastern Europe,,Ariel Compressor,JGZ/2,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,AT,12VAT,5283700389
,Ferox,5283700396,AT,12VAT,,,3130,,,,,,PGNiG S.A. Oddzia? w Zielonej Górze,,,,,,,"Bonikowo, Kokorzyn",Ko?cian,,Poland,64-000,,,Eastern Europe,,Ariel Compressor,JGZ/2,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,AT,12VAT,5283700396
,Ferox,C-80988/1,VSG,F11GSI,,,250,,,,,,PGNiG S.A. Oddzia? w Sanoku,,,,,,,"Szczepanów, ??cka 52",Szczepanów,,Poland,32-824,,,Eastern Europe,,Ariel Compressor,JGQ/2,,Diesel  ,VSGF11GSI,,,Continuous,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,VSG,F11GSI,C-80988/1
,Ferox,C-80989/1,VSG,F11GSI,,,250,,,,,,PGNiG S.A. Oddzia? w Sanoku,,,,,,,"Szczepanów, ??cka 52",Szczepanów,,Poland,32-824,,,Eastern Europe,,Ariel Compressor,JGQ/2,,Diesel  ,VSGF11GSI,,,Continuous,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,2006,,,Europe,Europe,Ferox,VSG,F11GSI,C-80989/1
,Ferox,C-1839/1,VGF,L36GL,,,,,,,,,PGNiG S.A. Oddzia? w Zielonej Górze,,,,,,,"Daszewo, Krzywop?oty",Karlino,,Poland,78-230,,,Eastern Europe,,Ariel Compressor,JGJ/2,,Diesel  ,VGFL36GL,,,Continuous,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,VGF,L36GL,C-1839/1
,Ferox,C-80410/1,VGF,L36GL,,,,,,,,,K?ósek Karol. Gospodarstwo ogrodnicze,,,,,,,"K?ósek, Trzciana  141",Trzciana,,Poland,32-733,,,Eastern Europe,,Stamford,HC646,,Diesel  ,VGFL36GL,,,Continuous,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,1999,,,Europe,Europe,Ferox,VGF,L36GL,C-80410/1
,Ferox,C-15414/1,VSG,F11GSI,,,250,,,,,,PGNiG S.A. Oddzia? w Sanoku,,,,,,,Cha?upki,Cha?upki,,Poland,47-460,,,Eastern Europe,,Ariel Compressor,JGJ/2,,Diesel  ,VSGF11GSI,,,Continuous,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,Europe,Europe,Ferox,VSG,F11GSI,C-15414/1
,Pegsa,5283700731,AT,16VAT,,,,,,,,,Ecopetrol,,,,,,,Estación Porvenir,Monterrey,Casanare,Colombia,,,,Latin America,,,Pump,,Diesel  ,16VAT27GL,,,G3DKC-250,,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,,2013,,,Americas,Americas,Pegsa,AT,16VAT,5283700731
,Pegsa,5283700758,AT,16VAT,,,,,,,,,Ecopetrol,,,,,,,Estación Porvenir,Monterrey,Casanare,Colombia,,,,Latin America,,,Pump,,Diesel  ,16VAT27GL,,,G3DKC-250,,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,,2013,,,Americas,Americas,Pegsa,AT,16VAT,5283700758
,Pegsa,C-11078/1,AT,12VAT,,,2590,,,,,,Ecopetrol,,,,,,,Estación Apiay ,Villavicencio,Meta ,Colombia,,,,Latin America,,,Power Generation,,Diesel  ,12VAT27GL,,,MTG82,,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,,1997,,,Americas,Americas,Pegsa,AT,12VAT,C-11078/1
,Pegsa,C-10714/1,AT,12VAT,,,2590,,,,,,Ecopetrol,,,,,,,Estación Pozos Colorados,Santa Marta,Magadalena,Colombia,,,,Latin America,,,Pump,,Diesel  ,12VAT27GL,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,,1996,,,Americas,Americas,Pegsa,AT,12VAT,C-10714/1
,Pegsa,C-10714/2,AT,12VAT,,,2590,,,,,,Ecopetrol,,,,,,,Estación Pozos Colorados,Santa Marta,Magadalena,Colombia,,,,Latin America,,,Pump,,Diesel  ,12VAT27GL,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,,1996,,,Americas,Americas,Pegsa,AT,12VAT,C-10714/2
,Pegsa,C-10714/3,AT,12VAT,,,2590,,,,,,Ecopetrol,,,,,,,Estación Pozos Colorados,Santa Marta,Magadalena,Colombia,,,,Latin America,,,Pump,,Diesel  ,12VAT27GL,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,,1996,,,Americas,Americas,Pegsa,AT,12VAT,C-10714/3
,Pegsa,C-60851/1,AT,12VAT,,,3130,,,,,,Ecopetrol,,,,,,,Estación Apiay ,Villavicencio,Meta ,Colombia,,,,Latin America,,,Gas Compression,,Diesel  ,12VAT27GL,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,12/2/2001 0:00,2001,,,Americas,Americas,Pegsa,AT,12VAT,C-60851/1
,Pegsa,3159931 (C-93589),VSG,F11GSI,,,250,,,,,,Hocol,,,,,,,Estación La Cañada Norte,Paicol,Huila,Colombia,,,,Latin America,,,Pump,,Diesel  ,VSGF11GSI,,,1025,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,,1997,,,Americas,Americas,Pegsa,VSG,F11GSI,3159931 (C-93589)
,Pegsa,5341201 (C-11724),VSG,F11GSI,,,250,,,,,,Hocol,,,,,,,Estación La Cañada Norte,Paicol,Huila,Colombia,,,,Latin America,,,Pump,,Diesel  ,VSGF11GSI,,,1025,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,,1998,,,Americas,Americas,Pegsa,VSG,F11GSI,5341201 (C-11724)
,Pegsa,C-11543/2,VGF,F18GLHCR,,,440,,,,,,Perenco,,,,,,,Estación Los Toros,Trinidad,Casanare,Colombia,,,,Latin America,,,Gas Compression,,Diesel  ,VGFF18GLHCR,,,JGA/4,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,,2000,,,Americas,Americas,Pegsa,VGF,F18GLHCR,C-11543/2
,Pegsa,C-93750/2,VGF,H24G,,,320,,,,,,Ecopetrol,,,,,,,Campo Yaguara,Yaguará,Huila,Colombia,,,,Latin America,,,Pump BIA-03,,Diesel  ,VGFH24G,,,2651,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,,1999,,,Americas,Americas,Pegsa,VGF,H24G,C-93750/2
,Pegsa,C-93782/1,VGF,H24G,,,320,,,,,,Ecopetrol,,,,,,,Campo Yaguara,Yaguará,Huila,Colombia,,,,Latin America,,,Pump BIA-02,,Diesel  ,VGFH24G,,,2651,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,,1999,,,Americas,Americas,Pegsa,VGF,H24G,C-93782/1
,Pegsa,C-93773/1,VGF,H24G,,,320,,,,,,Petrobras,,,,,,,Yaguara ,Yaguara,Huila,Colombia,,,,Latin America,,,Pump BIA-05,,Diesel  ,VGFH24G,,,,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,,1999,,,Americas,Americas,Pegsa,VGF,H24G,C-93773/1
,Pegsa,C-94216/2,VGF,L36GL,,,880,,,,,,Ecopetrol,,,,,,,Campo Río Ceibas ,Neiva,Huila,Colombia,,,,Latin America,,,BIA-02,,Diesel  ,VGFL36GL,,,HC 12500,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,,2004,,,Americas,Americas,Pegsa,VGF,L36GL,C-94216/2
,Pegsa,C-94343/1,VGF,L36GL,,,880,,,,,,Petrobras,,,,,,,Yaguara ,Yaguara,Huila,Colombia,,,,Latin America,,,Pump,,Diesel  ,VGFL36GL,,,HC 12500,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,,2005,,,Americas,Americas,Pegsa,VGF,L36GL,C-94343/1
,Pegsa,C-13967/1  ,VGF,L36GSID,,,800,,,,,,Poilgas,,,,,,,Calle 169A No. 51-62,Bogota D.C.,Cundinamarca,Colombia,,,,Latin America,,,,,Diesel  ,VGFL36GSID,,,,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,,2004,,,Americas,Americas,Pegsa,VGF,L36GSID,C-13967/1  
,Pegsa,C-13967/2  ,VGF,L36GSID,,,800,,,,,,Poilgas,,,,,,,Calle 169A No. 51-63,Bogota D.C.,Cundinamarca,Colombia,,,,Latin America,,,,,Diesel  ,VGFL36GSID,,,,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,,2004,,,Americas,Americas,Pegsa,VGF,L36GSID,C-13967/2  
,Pegsa,C-13967/3,VGF,L36GSID,,,800,,,,,,Poilgas,,,,,,,Calle 169A No. 51-64,Bogota D.C.,Cundinamarca,Colombia,,,,Latin America,,,,,Diesel  ,VGFL36GSID,,,,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,,2004,,,Americas,Americas,Pegsa,VGF,L36GSID,C-13967/3
,Pegsa,C-13967/4,VGF,L36GSID,,,800,,,,,,Poilgas,,,,,,,Calle 169A No. 51-65,Bogota D.C.,Cundinamarca,Colombia,,,,Latin America,,,,,Diesel  ,VGFL36GSID,,,,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,,2004,,,Americas,Americas,Pegsa,VGF,L36GSID,C-13967/4
,Pegsa,C-13967/5 ,VGF,L36GSID,,,800,,,,,,Poilgas,,,,,,,Calle 169A No. 51-66,Bogota D.C.,Cundinamarca,Colombia,,,,Latin America,,,,,Diesel  ,VGFL36GSID,,,,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,,2004,,,Americas,Americas,Pegsa,VGF,L36GSID,C-13967/5 
,Pegsa,C-13967/6,VGF,L36GSID,,,800,,,,,,Poilgas,,,,,,,Calle 169A No. 51-67,Bogota D.C.,Cundinamarca,Colombia,,,,Latin America,,,,,Diesel  ,VGFL36GSID,,,,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,,2004,,,Americas,Americas,Pegsa,VGF,L36GSID,C-13967/6
,Pegsa,C-13551/1,VGF,F18GLHCR,,,440,,,,,,Equión Energía Limited,,,,,,,Campo Floreña,El Yopal,Casanare,Colombia,,,,Latin America,,,Gas Compression,,Diesel  ,VGFF18GLHCR,,,JGA-4,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americas,,,2003,,,Americas,Americas,Pegsa,VGF,F18GLHCR,C-13551/1
